Number Count,cleaned_questions,Array,String,Dynamic Programming,Math,Hash Table,Greedy,Sorting,Depth-First Search,Breadth-First Search,Binary Search
4,stone game iii alice bob continue game pile stone several stone arranged row stone associated value integer given array stonevalue alice bob take turn alice starting first player turn player take stone first remaining stone row score player sum value stone taken score player initially objective game end highest score winner player highest score could tie game continues stone taken assume alice bob play optimally return alice alice win bob bob win tie end game score,1,0,1,1,0,0,0,0,0,0
0,string matching array given array string word return string word substring another word order string wordsi substring wordsj obtained removing character left andor right side wordsj,0,1,0,0,0,0,0,0,0,0
3,query permutation key given array query positive integer process queriesi from iquerieslength according following rule return array containing result given query,1,0,0,0,0,0,0,0,0,0
0,html entity parser html entity parser parser take html code input replace entity special character character itself special character entity html are given input text string html parser implement entity parser return text replacing entity special character,0,1,0,0,1,0,0,0,0,0
4,number way paint grid grid size want paint cell grid exactly one three color red yellow green making sure two adjacent cell color two cell share vertical horizontal side color given number row grid return number way paint grid answer may grow large answer must computed modulo,0,0,1,0,0,0,0,0,0,0
0,kid greatest number candy kid candy given integer array candy candiesi represents number candy ith kid ha integer extracandies denoting number extra candy have return boolean array result length resulti true giving ith kid extracandies greatest number candy among kid false otherwise note multiple kid greatest number candy,1,0,0,0,0,0,0,0,0,0
0,max difference get changing integer given integer num apply following step exactly two time let result applying operation num first second time respectively return max difference,0,0,0,1,0,1,0,0,0,0
8,check string break another string given two string size check permutation string break permutation string viceversa word break viceversa string break string both size alphabetical order,0,1,0,0,0,1,1,0,0,0
6,number way wear different hat people type hat labeled given integer array hat hatsi list hat preferred ith person return number way people wear different hat other since answer may large return modulo,1,0,1,0,0,0,0,0,0,0
0,reformat string given alphanumeric string alphanumeric string string consisting lowercase english letter digit find permutation string letter followed another letter digit followed another digit two adjacent character type return reformatted string return empty string impossible reformat string,0,1,0,0,0,0,0,0,0,0
0,display table food order restaurant given array order represents order customer done restaurant specifically ordersicustomernameitablenumberifooditemi customernamei name customer tablenumberi table customer sit fooditemi item customer order return restaurant “display table” “display table” table whose row entry denote many food item table ordered first column table number remaining column correspond food item alphabetical order first row header whose first column “table” followed name food item note customer name part table additionally row sorted numerically increasing order,1,1,0,0,1,0,1,0,0,0
